log_id,text,cluster
273,Traceback (most recent call last):,3
273,"File ""/usr/lib64/python3.12/multiprocessing/resource_tracker.py"", line 86, in _stop",3
273,"File ""/usr/lib64/python3.12/multiprocessing/resource_tracker.py"", line 111, in _stop_locked",3
273,[DEBUG:MainProcess:ExecutorManagerThread] executor management thread clean shutdown of 5 workers,3
273,@pytest.mark.skipif(,3
273,"reason=""SharedMemory introduced in Python 3.8"",",3
273,),3
273,from loky import get_reusable_executor,3
273,from multiprocessing.shared_memory import SharedMemory,3
273,from multiprocessing.resource_tracker import (,3
273,),3
273,from multiprocessing.resource_tracker import (,3
273,),3
273,# warm up,3
273,"f = executor.submit(id, 1).result()",3
273,# loky forces the creation of the resource tracker at process,3
273,# non-regression test for #242: unlinking in a loky process a,3
273,# shared_memory segment tracked by multiprocessing and created its,3
273,"""""""",3
273,p = subprocess.run(,3
273,),3
273,assert not p.stdout,3
273,>       assert not p.stderr,3
273,=========================== short test summary info ============================,1
273,SKIPPED [2] tests/test_loky_backend.py:719: could not import 'psutil': No module named 'psutil',3
273,SKIPPED [1] tests/test_loky_module.py:78: Skipped,3
273,SKIPPED [1] tests/test_loky_module.py:199: Skipped,3
273,SKIPPED [3] tests/_test_process_executor.py:1119: could not import 'viztracer': No module named 'viztracer',3
273,SKIPPED [3] tests/_test_process_executor.py:1149: could not import 'viztracer': No module named 'viztracer',3
273,FAILED tests/test_process_executor_loky.py::TestsProcessPoolLokyShutdown::test_interpreter_shutdown,3
273,"============ 3 failed, 277 passed, 39 skipped in 172.53s (0:02:52) =============",3
273,[INFO:MainProcess:MainThread] process shutting down,3
273,error: Bad exit status from /usr/src/tmp/rpm-tmp.84151 (%check),3
273,File /usr/src/RPM/SOURCES/python3-module-loky-3.5.1-alt.patch is smaller than 8 bytes,3
273,Bad exit status from /usr/src/tmp/rpm-tmp.84151 (%check),3
273,Command exited with non-zero status 1,3
273,hsh-rebuild: rebuild of `python3-module-loky-3.5.1-alt1.src.rpm' failed.,3
273,Command exited with non-zero status 1,3
274,<86>May 16 05:12:58 groupadd[3453822]: group added to /etc/gshadow: name=rooter,3
274,<86>May 16 05:12:58 userdel[3453938]: removed group 'builder' owned by 'builder',3
274,<86>May 16 05:12:58 userdel[3453938]: removed shadow group 'builder' owned by 'builder',3
274,Building for target x86_64,3
274,Building for target x86_64,3
274,+ umask 022,3
274,+ exit 0,3
274,+ umask 022,3
274,"INFO     : pyproject_installer.lib.build_backend : pyproject.toml was not found, using defaults",3
274,!!,3
274,********************************************************************************,3
274,or your builds will no longer be supported.,3
274,********************************************************************************,3
274,!!,3
274,!!,3
274,********************************************************************************,3
274,********************************************************************************,3
274,!!,3
274,!!,3
274,********************************************************************************,3
274,or your builds will no longer be supported.,3
274,********************************************************************************,3
274,!!,3
274,!!,3
274,********************************************************************************,3
274,or your builds will no longer be supported.,3
274,********************************************************************************,3
274,!!,3
274,making output directory... done,3
274,[openstackdocstheme] overriding configured project name (Project name not set) with name extracted from the package (python-manilaclient); you can disable this behavior with the 'openstackdocs_auto_name' option,3
274,[openstackdocstheme] no ./.gitreview found,3
274,looking for now-outdated files... none found,3
274,pickling environment... done,3
274,preparing documents... done,3
274,copying static files: done,3
274,copying extra files: done,3
274,copying assets: done,3
274,"[openstackdocstheme] Could not get modification time of doc/source/cli/decoder.rst: Command '['git', 'log', '-n1', '--format=%ad', '--date=format:%Y-%m-%d %H:%M:%S', '--', 'doc/source/cli/decoder.rst']' returned non-zero exit status 128.",3
274,[openstackdocstheme] could not determine last_updated for 'cli/decoder',3
274,[openstackdocstheme] could not determine last_updated for 'cli/osc/v2/index',3
274,"[openstackdocstheme] Could not get modification time of doc/source/cli/osc_plugin_cli.rst: Command '['git', 'log', '-n1', '--format=%ad', '--date=format:%Y-%m-%d %H:%M:%S', '--', 'doc/source/cli/osc_plugin_cli.rst']' returned non-zero exit status 128.",3
274,[openstackdocstheme] could not determine last_updated for 'cli/osc_plugin_cli',3
274,[openstackdocstheme] could not determine last_updated for 'contributor/adding_release_notes',3
274,"[openstackdocstheme] Could not get modification time of doc/source/contributor/contributing.rst: Command '['git', 'log', '-n1', '--format=%ad', '--date=format:%Y-%m-%d %H:%M:%S', '--', 'doc/source/contributor/contributing.rst']' returned non-zero exit status 128.",3
274,[openstackdocstheme] could not determine last_updated for 'contributor/contributing',3
274,[openstackdocstheme] could not determine last_updated for 'contributor/functional-tests',3
274,"[openstackdocstheme] Could not get modification time of doc/source/contributor/index.rst: Command '['git', 'log', '-n1', '--format=%ad', '--date=format:%Y-%m-%d %H:%M:%S', '--', 'doc/source/contributor/index.rst']' returned non-zero exit status 128.",3
274,[openstackdocstheme] could not determine last_updated for 'contributor/index',3
274,[openstackdocstheme] could not determine last_updated for 'index',3
274,"[openstackdocstheme] Could not get modification time of doc/source/user/api.rst: Command '['git', 'log', '-n1', '--format=%ad', '--date=format:%Y-%m-%d %H:%M:%S', '--', 'doc/source/user/api.rst']' returned non-zero exit status 128.",3
274,[openstackdocstheme] could not determine last_updated for 'user/api',3
274,"[openstackdocstheme] Could not get modification time of doc/source/user/shell.rst: Command '['git', 'log', '-n1', '--format=%ad', '--date=format:%Y-%m-%d %H:%M:%S', '--', 'doc/source/user/shell.rst']' returned non-zero exit status 128.",3
274,[openstackdocstheme] could not determine last_updated for 'user/shell',3
274,generating indices... genindex py-modindex [openstackdocstheme] could not determine last_updated for 'py-modindex',3
274,done,3
274,writing additional pages... search done,3
274,dumping search index in English (code: en)... done,3
274,dumping object inventory... done,3
274,making output directory... done,3
274,[openstackdocstheme] overriding configured project name (Project name not set) with name extracted from the package (python-manilaclient); you can disable this behavior with the 'openstackdocs_auto_name' option,3
274,[openstackdocstheme] no ./.gitreview found,3
274,looking for now-outdated files... none found,3
274,pickling environment... done,3
274,preparing documents... done,3
274,copying assets: done,3
274,cli/osc/v2/index,3
274,cli/decoder,3
274,user/shell,3
274,user/api,3
274,contributor/index,3
274,contributor/contributing,3
274,contributor/adding_release_notes,3
274,} done,3
274,The manual pages are in man.,3
274,+ exit 0,3
274,+ umask 022,3
274,Checking contents of files in /usr/src/tmp/python3-module-manilaclient-buildroot/ (default),3
274,"Splitting links to aliased files under /{,s}bin in /usr/src/tmp/python3-module-manilaclient-buildroot",3
274,+ umask 022,3
274,+ /usr/bin/python3 -m stestr run,3
274,[--description <description>],3
274,<share>,3
274,Failed to unset share property 'Manila': Not Found (HTTP 404),3
274,Failed to delete share network subnet with ID ba6c9504-5d3d-4085-be50-68c625893b2f:,3
274,Failed to unset share network properties {'name': ''}:,3
274,skipping invalid table line:,3
274,Request error: Internal Server Error (HTTP 500) (Request-ID: fake-request-id),3
274,"Failed attempt(1 of 1),  retrying in 1 seconds",3
274,Failed to update share network status to error:,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,Failed to delete security service with name or ID 0088a7bfee2f45af80e651417258deea:,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,Failed to set status for the share group:,3
274,<message>,3
274,<share-group>,3
274,Failed to set share network properties {'name': 'share-network-name-6096f8602f224c7f9032737c82cd4cb7'}:,3
274,Failed to set status 'available':,3
274,Failed to dissociate security servicefake-security-service from d624e7d4-2664-4fc1-be6d-8d76adc4f569:,3
274,<instance> <export_location>,3
274,Failed to delete transfer-id-cdd3061e9a8b4e69a65f4d1e83b10cde:,3
274,skipping invalid table line:,3
274,<lock>,3
274,Failed to delete a share instance with ID 'instance-id-43170ad7bca64db486ad9b26b4929fb2':,3
274,Failed to unset export location property 'key': Not Found (HTTP 404),3
274,Failed to delete share network with name or ID 88751f75-9d2b-4875-81d4-ae4e821d6f3c:,3
274,<transfer>,3
274,<share> <access_type> <access_to>,3
274,error: argument --access-level/--access_level: invalid choice: 'fake',3
274,Failed to update snapshot status to 'available':,3
274,[--export-location <export-location>] [--soft-deleted],3
274,Request error: Bad Request (HTTP 400) (Request-ID: fake-request-id),3
274,"Failed attempt(1 of 1),  retrying in 1 seconds",3
274,{0} manilaclient.tests.unit.v2.test_share_group_types.ShareGroupTypeManagerTest.test_delete [0.000234s] ... ok,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,"(""Failed to set status '%(status)s': %(exception)s"", {'status': 'active', 'exception': Exception()})",3
274,Failed to unset share display name or display description: Bad Request (HTTP 400),3
274,Failed to delete access to share snapshot for an access rule with ID 'access_rule-id-92c382f8e4e644ae86654512fc6c9544':,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,Failed to delete a share group snapshot with name or ID share-group-snapshot-id-23616b4f5e4840f3a77fb15232a0ec50:,3
274,Failed to set status for share group snapshot with ID share-group-snapshot-id-70804323d64b4bc48dcd4d0ba5287da5:,3
274,Failed to delete a share replica with name or ID 'replica-id-7759e8cd5f1342f3853cfd4f34def20b':,3
274,<lock>,3
274,<share-network>,3
274,Failed to set replica_state 'in_sync':,3
274,Failed to set status 'available':,3
274,[--description <description>],3
274,<type>,3
274,[--property <key=value>],3
274,<share>,3
274,Failed to delete share type with name or ID 'non_existing_type':,3
274,Request error: Internal Server Error (HTTP 500) (Request-ID: fake-request-id),3
274,"Failed attempt(1 of 1),  retrying in 1 seconds",3
274,<snapshot>,3
274,Failed to set share properties '{'key': ''}': Bad Request (HTTP 400),3
274,"Failed to update share display name, visibility or display description: Bad Request (HTTP 400)",3
274,<share-network>,3
274,Failed to set status for the share:,3
274,<backup>,3
274,<replica>,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,Failed to delete share group type with name or ID 'non_existing_type':,3
274,<snapshot_instance>,3
274,skipping invalid table line:,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,<share>,3
274,Delete for message message-id-88f916b63013482dbd79c2b94b120a2d failed:,3
274,[--description <description>],3
274,<share> <provider-location>,3
274,skipping invalid table line:,3
274,Failed to delete share with name or ID 'share-name-c4e0893b0ee94e6b9f51efc6d9d363c1-wrong-name':,3
274,{5} manilaclient.tests.unit.v2.test_share_groups.ShareGroupTest.test_delete [0.000291s] ... ok,3
274,"Failed to allow access for project 'invalid_project_format' to share group type with name or ID '<FakeResource group_specs={'snapshot_support': True}, id=share-group-type-id-24de422ae5fd4261a07f8b3ae070783d, is_default=False, is_public=False, name=share-group-type-name-8e8fa6ec057948a39f928555f7d11fba, share_types=['share-types-id-705823bb5d6c45c69c4df43f23cc51ed']>': Bad Request (HTTP 400)",3
274,{3} manilaclient.tests.unit.osc.v2.test_share.TestShareShow.test_share_show [0.009715s] ... FAILED,3
274,Captured traceback:,3
274,Traceback (most recent call last):,3
274,"File ""/usr/src/RPM/BUILD/manilaclient-5.2.0/manilaclient/tests/unit/osc/v2/test_share.py"", line 1155, in test_share_show",3
274,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 419, in assertEqual",3
274,"File ""/usr/lib/python3/site-packages/testtools/testcase.py"", line 509, in assertThat",3
274,raise mismatch_error,3
274,testtools.matchers._impl.MismatchError: !=:,3
274,"'created_at',",3
274,"'replication_type',",3
274,"'share_proto',",3
274,'user_id'),3
274,"'created_at',",3
274,"'share_proto',",3
274,"'replication_type',",3
274,'properties'),3
274,{1} manilaclient.tests.unit.v2.test_share_servers.ShareServerManagerTest.test_delete [0.000262s] ... ok,3
274,<instance>,3
274,<instance>,3
274,Failed to delete snapshot with name or ID 'snapshot-id-b072ab406728444c955079ed24cb2c91':,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,{3} manilaclient.tests.unit.test_api_versions.DiscoverVersionTestCase.test_requested_version_is_downgraded [0.000743s] ... ok,3
274,skipping invalid table line:,3
274,skipping invalid table line:,3
274,skipping invalid table line:,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,Failed to delete share group with name or ID 'share-group-id-be97c51b97bb45cca0eb21d55a46183e':,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,<host> <share-network> <identifier>,3
274,Failed to set share snapshot properties '{'display_name': 'snapshot-name-cbe000e897734e96aae8e73923076c57'}':,3
274,[--description <description>],3
274,<name> <spec_driver_handles_share_servers>,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,skipping invalid table line:,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,<share_protocol> <size>,3
274,<instance>,3
274,Failed to unset subnet property 'Manila': ClientException.__init__() missing 1 required positional argument: 'code',3
274,Failed to unset subnet property 'test': ClientException.__init__() missing 1 required positional argument: 'code',3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,<snapshot_instance> <export_location>,3
274,ERROR: Share snapshot is in error state.,3
274,Failed to set share snapshot properties '{'key': ''}': ClientException.__init__() missing 1 required positional argument: 'code',3
274,<share>,3
274,skipping invalid table line:,3
274,skipping invalid table line:,3
274,Delete for share fake-not-found failed: No share with a name or ID of 'fake-not-found' exists.,3
274,<resource_name_or_id> <resource_type>,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,Failed to delete a share backup with name or ID 'backup-id-e687fb0b503342b5889ad24241e30b84':,3
274,"Failed to deny access for project 'invalid_project_format' to share group type with name or ID '<FakeResource group_specs={'snapshot_support': True}, id=share-group-type-id-f6776e1eaebb4deba332238e4112be36, is_default=False, is_public=False, name=share-group-type-name-2b3517d10ed4419a9cf1a87d9430db9e, share_types=['share-types-id-d0856f9635704c8cb85d2c5d9b6a260c']>': Bad Request (HTTP 400)",3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,Failed to abandon share server with ID 'e2302ad0-c1b6-4d64-9f94-2e1340f05a39':,3
274,skipping invalid table line:,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,{11} manilaclient.tests.unit.v2.test_share_groups.ShareGroupManagerTest.test_delete [0.000418s] ... ok,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share delete --force """,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share migration start """,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share delete --force """,3
274,error: argument --list-like/--list_like: Only one alias is allowed at a time.,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share quota show """,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,manila CLI is deprecated and will be removed in the future. Use openstack CLI instead.,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share message delete """,3
274,Delete for message 1234_error failed:,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share quota show """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group type access delete """,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| Property | Value     |,3
274,| id       | 1234      |,3
274,| status   | extending |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group type delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share instance list """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group delete """,3
274,| Property | Value    |,3
274,| id       | 1234     |,3
274,| status   | creating |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone | Project ID |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |            |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |            |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |            |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |            |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone | Project ID |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |            |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |            |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |            |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |            |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,Shares in total: 0,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,Shares in total: 0,3
274,| ID   | Share ID | Status    | Name      | Share Size | Project ID |,3
274,| 1234 | 4321     | available | sharename | 1          |            |,3
274,| ID   | Share ID | Status    | Name      | Share Size | Project ID |,3
274,| 1234 | 4321     | available | sharename | 1          |            |,3
274,| ID   | Share ID | Status    | Name      | Share Size |,3
274,| 1234 | 4321     | available | sharename | 1          |,3
274,| ID   | Share ID | Status    | Name      | Share Size |,3
274,| 1234 | 4321     | available | sharename | 1          |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share message delete """,3
274,Delete for message 5678_error failed:,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share message delete """,3
274,Delete for message 1234_error failed:,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group snapshot delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share instance list """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share instance list """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group set or share group unset """,3
274,| Property | Value |,3
