log_id,cluster,error_text
303,31,|                      | revert_to_snapshot_support : False   |
303,31,|                      | mount_snapshot_support : False       |
303,31,| Description          | test description                     |
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,| Description          | test description                     |
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group snapshot set or share group snapshot unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share server abandon """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,|                      | snapshot_support : True              |
303,31,| Description          | test description                     |
303,31,Share share_abc has been successfully deleted.
303,31,Share share_xyz has been successfully deleted.
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| Id | Binary           | Host       | Zone    | Status  | State | Updated_at                 |
303,31,| Property           | Value |
303,31,| compatible         | True  |
303,31,| capacity           | True  |
303,31,| capability         | True  |
303,31,| writable           | True  |
303,31,| nondisruptive      | True  |
303,31,| preserve_snapshots | True  |
303,31,| Property             | Value                                     |
303,31,| Name                 | test-type-3                               |
303,31,| Visibility           | public                                    |
303,31,| required_extra_specs | driver_handles_share_servers : False      |
303,31,| Description          | test description                          |
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,| optional_extra_specs |                                      |
303,31,| Description          | test description                     |
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share server abandon """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share snapshot delete """
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,Snapshot 1234 has been successfully deleted.
303,31,Snapshot 1234 has been successfully deleted.
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,| optional_extra_specs |                                      |
303,31,| Description          | test description                     |
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,| optional_extra_specs | snapshot_support : False             |
303,31,| Description          | test description                     |
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,|                      | revert_to_snapshot_support : False   |
303,31,| Description          | test description                     |
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,| Description          | test description                     |
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share abandon """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share snapshot instance list """
303,31,Share 1234 has been successfully deleted.
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name             | Status    | Description    |
303,31,| 1234 | share group name | available | my share group |
303,31,| ID   | Name             | Status    | Description    |
303,31,| 1234 | share group name | available | my share group |
303,31,| ID   | Name             | Status    | Description    |
303,31,| 1234 | share group name | available | my share group |
303,31,| ID   | Name             | Status    | Description    |
303,31,| 1234 | share group name | available | my share group |
303,31,| id   | name             | status    | description    |
303,31,| 1234 | share group name | available | my share group |
303,31,| id   | name             | status    | description    |
303,31,| 1234 | share group name | available | my share group |
303,31,| Property    | Value            |
303,31,| status      | available        |
303,31,| name        | share group name |
303,31,| description | my share group   |
303,31,| Property   | Value             |
303,31,| Name       | test-group-type-1 |
303,31,| Visibility | public            |
303,31,Share_instance 1234 has been successfully deleted.
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,|                      | revert_to_snapshot_support : False   |
303,31,| Description          | test description                     |
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,"+------+------------+------+-------------+--------------+-----------+-----------------+-----------+-------------------+manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share list """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group type delete """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,|                      | snapshot_support : False             |
303,31,| Description          | test description                     |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| fake message id | SHARE         | resource id | 001       | user message | 002       | 2015-08-27T09:49:58-05:00 |
303,31,| ID   | Name             | Status    | Description    |
303,31,| 1234 | share group name | available | my share group |
303,31,| ID   | Name             | Status    | Description    |
303,31,| 1234 | share group name | available | my share group |
303,31,| id   | name                  | status      | type      |
303,31,| 1111 | fake_security_service | fake_status | fake_type |
303,31,| Property             | Value                                      |
303,31,| Name                 | test-type-3                                |
303,31,| Visibility           | public                                     |
303,31,| required_extra_specs | driver_handles_share_servers : False       |
303,31,|                      | create_share_from_snapshot_support : False |
303,31,| Description          | test description                           |
303,31,| Property             | Value                                |
303,31,| Name                 | test-type-3                          |
303,31,| Visibility           | public                               |
303,31,| required_extra_specs | driver_handles_share_servers : False |
303,31,| Description          | test description                     |
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share network set or share network unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,| Property             | Value                |
303,31,| name                 | test-type-1234       |
303,31,| visibility           | public               |
303,31,| is_default           | NO                   |
303,31,| description          | test share type desc |
303,31,| optional_extra_specs |                      |
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,"+------+------------+------+-------------+--------------+-----------+-----------------+-----------+-------------------+manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share list """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group delete """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share instance list """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share network subnet delete """
303,31,"Deletion of share network subnet not-found-id failed: Called unknown API method: DELETE /share-networks/1234/subnets/not-found-id, expected fakes method name: delete_share_networks_1234_subnets_not_found_id"
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share network set or share network unset """
